102,Braxton Miller,HOU,9,63,118,86.744680851064,12.203013379344,89,
103,Chris Conley,KC,5,64,225,84.962264150943,22.987250169286,129,
104,Marqise Lee,JAC,5,64,113,92.212121212121,13.622080061335,86,
105,Ty Montgomery,GB,4,65,167,100.23684210526,18.23015750506,99,
106,Nate Washington,FA,,65,154,94.5,19.681844425765,103,
107,Cecil Shorts,HOU,9,65,117,97.615384615385,11.894009232437,108,
108,Marquess Wilson,CHI,9,66,143,107.46153846154,18.147326078158,124,
109,DeAndre Smelter,SF,8,67,191,100.225,20.058025201899,119,
110,Quinton Patton,SF,8,67,112,88,11.45643923739,85,
111,Leonte Carroo,MIA,8,69,266,95.878048780488,28.707265267168,132,
112,Cole Beasley,DAL,7,69,111,88.517857142857,8.2310194461226,77,
113,Taylor Gabriel,CLE,13,70,153,125.5,29.629658564801,,
114,Josh Huff,PHI,4,71,141,110.45454545455,17.004617749111,,
115,J.J. Nelson,ARI,9,72,177,91.789473684211,16.676737492903,106,
116,Devin Smith,NYJ,11,73,221,105.71428571429,27.175168737625,,
117,Jerome Simpson,FA,,73,135,112.6,22.401785643113,,
118,Quincy Enunwa,NYJ,11,73,135,95.083333333333,17.974325825713,,
119,Roddy White,FA,,73,126,97.333333333333,18.758701684522,112,
120,Marques Colston,FA,,73,125,89.428571428571,17.839419776416,,
121,Rashad Greene,JAC,5,74,231,104.35,31.029461806483,126,
122,Albert Wilson,KC,5,74,138,94.347826086957,9.7539677351553,118,
123,Rod Streater,KC,5,75,150,123,28.407745422684,,
124,Dwayne Harris,NYG,8,76,204,114.44444444444,35.087544833874,110,
125,Adam Humphries,TB,6,76,145,101.28571428571,15.867435527018,134,
126,Jared Abbrederis,GB,4,76,142,99.136363636364,18.141603253159,87,
127,Harry Douglas,TEN,13,76,134,110.33333333333,17.172329163188,139,
128,Cody Latimer,DEN,11,76,118,98.5,11.543396380615,138,
129,Philly Brown,CAR,7,77,133,99.516129032258,10.22921485885,111,
130,Andrew Hawkins,CLE,13,77,127,102.09523809524,14.556637373033,131,
131,Jarius Wright,MIN,6,77,122,96.6,14.127042625169,123,
132,Rashard Higgins,CLE,13,78,281,110.85714285714,42.378437592591,,
133,Jaron Brown,ARI,9,81,129,106.08333333333,14.215357501269,,
134,Marquise Goodwin,BUF,10,83,146,105.42857142857,19.934586905728,,
135,Dwayne Bowe,FA,,84,128,106,22,,
136,Jeremy Kerley,SF,8,85,142,111.625,19.785964090739,,
137,Justin Hunter,TEN,13,85,142,116.4,24.228908353452,,
138,Kenny Bell,TB,6,86,141,113.30769230769,18.112403805062,,
139,Bennie Fowler,DEN,11,87,290,118.33333333333,52.521953082074,,
140,Chris Givens,FA,,87,152,116.66666666667,23.928133139791,,
141,Cordarrelle Patterson,MIN,6,87,139,105.26666666667,14.73076900761,104,
142,Daniel Braverman,CHI,9,89,333,151.4,91.914307917756,,
143,DeAndrew White,SF,8,89,193,127.66666666667,46.456670373825,,
144,Devin Hester,FA,,89,147,114.66666666667,24.143091949642,120,
145,Paul Richardson,SEA,5,89,127,104.18181818182,12.415665923767,116,
146,Brian Hartline,FA,,89,120,102.28571428571,11.900951771233,130,
147,Kolby Listenbee,BUF,10,90,335,178,111.28641726045,,
148,Andre Holmes,OAK,10,90,128,110.75,11.098986440212,,
149,Ryan Grant,WAS,9,91,130,109.25,17.44097187659,,
150,Brice Butler,DAL,7,92,127,105.42857142857,11.362307900085,127,
151,Chris Moore,BAL,8,92,126,108.28571428571,12.429392419518,,
152,Leonard Hankerson,FA,,92,119,109,12.083045973595,136,
153,Byron Marshall,PHI,4,95,329,212,117,,
154,Demarcus Robinson,KC,5,96,258,155,62.661790590439,,
155,Charone Peake,NYJ,11,97,251,163,64.766246353071,,
156,Aaron Dobson,NE,9,97,116,106.5,9.5,,
157,Griff Whalen,MIA,8,98,124,111,13,,
158,Louis Murphy,TB,6,100,144,121.2,17.904189453868,,
159,Devin Street,DAL,7,101,150,126.5,18.364367672207,,
160,Paul Turner,PHI,4,102,328,182.66666666667,102.97356726634,,
161,Moritz Boehringer,MIN,6,102,272,187,85,,
162,Keshawn Martin,NE,9,102,129,113.66666666667,9.1772665986241,115,
163,Tyreek Hill,KC,5,103,257,145.75,64.324859113721,117,
164,Brittan Golden,ARI,9,106,153,126,19.815818596936,,
165,Jordan Norwood,DEN,11,107,207,134.875,31.370517608098,,
166,Ricardo Louis,CLE,13,108,280,175.66666666667,74.852447447554,,
167,Stephen Hill,FA,,110,201,152,32.365104665365,,
168,Michael Campanaro,BAL,8,111,124,119,5.7154760664941,,
169,Dezmin Lewis,BUF,10,112,228,149.25,46.804780738724,,
170,Quan Bray,IND,10,114,237,149.75,51.03124043172,,
171,Kenbrell Thompkins,NYJ,11,114,148,135,14.988884770611,,
172,Roger Lewis,NYG,8,115,245,180,65,,
173,Corey Fuller,DET,10,119,156,140.5,13.425721582098,,
174,Greg Salas,BUF,10,120,334,165,76.336972256786,,
175,Aaron Burbridge,SF,8,120,314,193.66666666667,85.799507898097,128,
176,Jordan Payton,CLE,13,122,137,129.5,7.5,,
177,Bradley Marquez,LA,8,123,195,159,36,,
178,Geremy Davis,NYG,8,123,170,146.5,23.5,,
179,Myles White,FA,,123,130,126.5,3.5,,
180,De'Anthony Thomas,KC,5,126,128,127,1,102,
181,Lucky Whitehead,DAL,7,131,169,146,16.512621435334,140,
182,Arrelious Benn,JAC,5,132,203,167.5,35.5,,
183,Nick Williams,ATL,11,137,215,176,39,,
184,James Wright,CIN,9,137,211,166.33333333333,32.097074979229,,
185,Josh Bellamy,CHI,9,139,158,148.5,9.5,,
186,Adam Thielen,MIN,6,139,143,141,2,113,
187,Mario Alford,FA,,140,187,163.5,23.5,,
188,Donteea Dye,FA,,143,146,144.5,1.5,,
189,Brenton Bersin,CAR,7,144,331,237.5,93.5,,
190,Jake Kumerow,CIN,9,144,185,164.5,20.5,,
191,Marc Mariani,CHI,9,145,208,168,28.390139133157,135,
192,Trevor Davis,GB,4,145,155,150,5,,
193,Eric Weems,ATL,11,147,213,180,33,,
194,Devin Lucien,NE,9,149,256,202.5,53.5,,
195,Keith Mumphery,HOU,9,149,234,191.5,42.5,,
